2,0,0,7,4
9160684893.703333,832219388.9066666,465066690.74999994,346,"set(['23994', '26948', '27494', '27888', '27883', '27880', '13736', '21562', '26473', '14982', '14984', '23698', '26837', '16677', '27837', '16571', '13603', '27409', '15270', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '15104', '16703', '16894', '5415', '28037', '28039', '17310', '26397', '11761', '15492', '17429', '27711', '22906', '25973', '5577', '16033', '27651', '27657', '28086', '4958', '28328', '113022', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '13206', '103226', '103222', '103229', '23397', '15277', '28144', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '14811', '14810', '22885', '16215', '16629', '26805', '27474', '27479', '21731', '27226', '16448', '103398', '26658', '15563', '26063', '26890', '11164', '103400', '27740', '5079', '15287', '15286', '15282', '27686', '6472', '27767', '8493', '6326', '8498', '28210', '14991', '14995', '14998', '23687', '15218', '103376', '103375', '8971', '13250', '8975', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '103111', '16249', '103114', '26140', '27507', '11759', '17302', '27249', '34991', '8502', '9539', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '26133', '21305', '27961', '27963', '13210', '28175', '8595', '103236', '15253', '15318', '55145', '25919', '26960', '16059', '22112', '14974', '9216', '26291', '22291', '27105', '11965', '5195', '26454', '5190', '14805', '17379', '15172', '15170', '22066', '9627', '16299', '27350', '16474', '16470', '16277', '13402', '28053', '26079', '103147', '23924', '6444', '6442', '9823', '15294', '27074', '15359', '103207', '28228', '103238', '13692', '9094', '26413', '8547', '25739', '103201', '27784', '5683', '15733', '16659', '15880', '16126', '16122', '11896', '23949', '23948', '21516', '27399', '26307', '16159', '16014', '14937', '16336', '15084', '103101', '15644', '22444', '27456', '12177', '103198', '15700', '27321', '27327', '27325', '27329', '21950', '15011', '15017', '15548', '15394', '26770', '28302', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '22608', '13185', '15265', '27972', '14881', '14882', '14885', '22328', '14935', '14860', '27890', '11998', '6631', '6630', '22514', '26461', '26456', '9884', '28110', '28112', '24642', '9888', '11196', '29192', '10214', '27416', '25772', '16281', '16282', '15933', '23071', '21670', '16266', '28077', '15503', '28025', '8031', '27939', '6907', '103283', '17418', '15349', '103288', '23572', '17413', '26600', '5566', '15025', '26016', '9540', '9541', '14828', '11959', '14823', '23254', '21710', '22869', '21693', '15233', '103218', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '93215', '27843', '26332', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '15799', '103133', '103282', '7168', '5423', '26642', '25687', '52586', '17193', '26055', '8552', '8554', '27056', '27947', '21364', '6460', '6461', '6336', '103144', '103098'])"
2,0,0,8,1
9920200825.346668,1264473034.6966665,376625060.24999994,362,"set(['23994', '26948', '27494', '27888', '27883', '27880', '13736', '21562', '26473', '14982', '14984', '23698', '26837', '16677', '27837', '16571', '13603', '27409', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '15104', '16703', '16894', '5415', '28037', '28039', '17310', '26397', '11761', '15492', '103290', '17429', '27711', '22906', '26578', '28243', '25973', '5577', '16033', '27651', '27657', '28086', '4958', '28328', '113022', '103147', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '13206', '103226', '103222', '103229', '23397', '28142', '7551', '28144', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '14811', '14810', '22885', '16215', '16629', '26805', '21710', '27474', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '15563', '26063', '26890', '11164', '103400', '27740', '5079', '15287', '15286', '15282', '27686', '9832', '6472', '27767', '8493', '6326', '8498', '28210', '10889', '14991', '14995', '14998', '23687', '15218', '103376', '103375', '103278', '8971', '13250', '8975', '12908', '25725', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '103111', '16249', '103114', '26140', '27507', '11759', '17302', '27249', '34991', '8502', '9539', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '26133', '21305', '27961', '27963', '13210', '28175', '8595', '103236', '15253', '15318', '55145', '25919', '26960', '16059', '22112', '15700', '16053', '26291', '22291', '27105', '11965', '5195', '26454', '5190', '14805', '17379', '15172', '15170', '22066', '9627', '16299', '27350', '16474', '16470', '16277', '13402', '28053', '26079', '113021', '26704', '23924', '6444', '6442', '9823', '15294', '27074', '15359', '103207', '28228', '103238', '13692', '9094', '26413', '8547', '25739', '103201', '27784', '5683', '15733', '16659', '15880', '16126', '16122', '11896', '23949', '23948', '21516', '27399', '26307', '16159', '16014', '14937', '16336', '15084', '27947', '103101', '15644', '22444', '27456', '12177', '103198', '14974', '27321', '27327', '27325', '27329', '21950', '15011', '15017', '15548', '15394', '26770', '28302', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '22608', '13185', '15265', '27972', '14881', '14882', '14885', '22328', '14935', '14860', '27890', '11998', '6631', '6630', '22514', '26461', '26456', '9884', '28110', '28112', '24642', '9888', '11196', '29192', '10214', '27416', '25772', '16281', '16282', '15933', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '8031', '27939', '6907', '103283', '15342', '17418', '15349', '103288', '23572', '17413', '26600', '5566', '15025', '26016', '9540', '9541', '14828', '11959', '14823', '23254', '15270', '22869', '21693', '15233', '103218', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '93215', '27843', '21522', '26332', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '15799', '103133', '103282', '7168', '5423', '26642', '25687', '28077', '17193', '26055', '8552', '8554', '15277', '9216', '21364', '6460', '6461', '6336', '103144', '103098'])"
2,0,0,8,2
10430308578.44,668341541.1066667,227738499.75,382,"set(['23994', '26948', '27494', '27888', '27883', '27880', '13736', '21562', '26473', '14982', '14984', '23698', '103263', '103267', '26837', '16677', '27837', '16571', '13603', '27409', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '15104', '16703', '16894', '5415', '28037', '28039', '17310', '26397', '11761', '15492', '103290', '17429', '27711', '22906', '26578', '28243', '25973', '5577', '16033', '27651', '27657', '28086', '4958', '28328', '113022', '103147', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '13206', '103226', '103222', '93215', '23397', '28142', '7551', '28144', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '14811', '14810', '22885', '16215', '16629', '26805', '13506', '21710', '27474', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '15563', '26063', '26890', '11164', '103400', '14881', '27740', '5079', '15287', '15286', '15282', '21231', '27686', '9832', '6472', '27767', '8493', '6326', '8498', '28210', '10889', '14991', '14995', '14998', '23687', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '12908', '25725', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '103111', '16249', '103114', '26140', '27507', '11998', '11759', '17302', '26332', '34991', '8502', '9539', '23124', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '21305', '27961', '27963', '13210', '28175', '8595', '103236', '15253', '15318', '8590', '55145', '25919', '26960', '16059', '22112', '15700', '16053', '26291', '22291', '27105', '5195', '26454', '5190', '14805', '17379', '15172', '15170', '22066', '9627', '16299', '27350', '16474', '16470', '16277', '13402', '103383', '28053', '26079', '113021', '26704', '13843', '23924', '6444', '6442', '9823', '15294', '27074', '15359', '103207', '28228', '103238', '13692', '9094', '26413', '8547', '25739', '103201', '27784', '5683', '15733', '16659', '15880', '16126', '16122', '11896', '23949', '23948', '21516', '27399', '26307', '16159', '16014', '14937', '16336', '15084', '27947', '103101', '15644', '22444', '27456', '12177', '103198', '14974', '27321', '27327', '27325', '27329', '21950', '15011', '15017', '15548', '15394', '26770', '28302', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '22608', '13185', '15265', '27972', '27744', '14882', '14885', '22328', '14935', '14860', '27890', '34810', '6631', '6630', '22514', '26461', '11965', '9884', '28110', '28112', '24642', '9888', '11196', '29192', '10214', '27416', '25772', '16281', '16282', '15933', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '8031', '27939', '6907', '103283', '15342', '103281', '17418', '15349', '103288', '23572', '17413', '26600', '5566', '15025', '26016', '9545', '9540', '9541', '14828', '11959', '14823', '23254', '15270', '22869', '21693', '15233', '103218', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '15799', '103133', '103282', '7168', '5423', '17454', '26642', '25687', '15971', '28077', '17193', '26055', '8552', '8554', '15277', '9216', '21364', '22821', '6460', '6461', '6336', '103144', '103098'])"
2,0,0,8,3
10530837517.550001,1023762303.5633334,348766505.31666666,404,"set(['23994', '26948', '23997', '27494', '27888', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '14984', '23698', '103263', '103267', '103268', '26837', '16677', '16679', '27837', '16571', '13603', '27409', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16703', '16894', '5415', '28037', '28039', '17310', '26397', '11761', '15492', '103290', '17429', '27711', '103298', '22906', '26578', '28243', '25973', '5577', '22885', '27651', '15036', '28086', '4958', '28328', '113022', '103147', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '13206', '103226', '103222', '93215', '23397', '28142', '7551', '28144', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '14811', '14810', '16033', '16215', '16629', '26805', '13506', '21710', '27474', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '15563', '26063', '26890', '11164', '103400', '14881', '28041', '27740', '5079', '15287', '15286', '15282', '21231', '27686', '9832', '6472', '27767', '16966', '8493', '6326', '8498', '28210', '10889', '14991', '14995', '14998', '23687', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '12908', '25725', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '103111', '16249', '103114', '26140', '27507', '11998', '11759', '17302', '26332', '34991', '8502', '9539', '23124', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '21305', '27961', '27963', '13210', '28175', '8595', '103236', '15253', '15318', '8590', '55145', '25919', '26960', '16059', '22112', '15700', '16053', '26291', '22291', '27105', '26590', '5195', '26454', '5190', '14805', '17379', '15172', '15170', '22066', '16598', '9627', '16299', '27350', '16474', '16470', '16277', '13402', '103383', '16689', '28053', '26079', '113021', '26704', '13843', '23924', '6444', '6442', '9823', '15294', '27074', '15359', '26635', '27784', '28228', '25950', '103238', '13692', '9094', '26413', '8547', '25739', '103201', '103207', '5683', '15733', '16659', '15880', '16126', '16122', '11896', '16650', '23949', '23948', '21516', '27399', '26307', '16159', '13136', '16014', '14937', '16336', '15084', '27947', '103101', '15644', '22444', '27456', '12177', '103198', '14974', '27321', '27327', '27325', '27329', '21950', '15011', '15017', '15548', '15394', '26770', '28302', '50443', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '22608', '27657', '13185', '15265', '27972', '27744', '14882', '14885', '22328', '14935', '14860', '27890', '34810', '6631', '6630', '22514', '26461', '11965', '9884', '28110', '28112', '24642', '9888', '11196', '29192', '10214', '27416', '25772', '16281', '16282', '15933', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '8031', '27939', '6907', '103283', '15342', '103281', '17418', '15349', '103288', '103289', '23572', '17413', '26600', '5566', '15025', '26016', '9545', '9540', '9541', '14828', '11959', '14823', '23254', '8552', '22869', '21693', '15233', '103218', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '15799', '103133', '103282', '7168', '5423', '17454', '26642', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '8554', '15277', '9216', '21364', '22821', '6460', '6461', '16859', '6336', '103144', '103098'])"
2,0,0,8,4
9993516285.8,1162434110.7866664,199358558.53333333,428,"set(['23994', '26948', '23997', '27494', '27888', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '14984', '23698', '103263', '103264', '103267', '103268', '26837', '16677', '16679', '27837', '16571', '13603', '27409', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '26397', '11761', '15492', '103290', '17429', '27711', '103298', '22906', '26578', '28243', '25973', '5577', '22885', '27651', '15036', '5570', '28086', '4958', '28328', '113022', '103147', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '7348', '13206', '103226', '103222', '93215', '23397', '28142', '7551', '28144', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '13058', '14811', '14810', '16033', '16215', '16629', '26805', '13506', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '7821', '13371', '15563', '26063', '26890', '11164', '103405', '103400', '14881', '28041', '27740', '5079', '7952', '15287', '15286', '15282', '21231', '27686', '9832', '6472', '27767', '12407', '16966', '8493', '6326', '8490', '8498', '28210', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '12908', '25725', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '103111', '16249', '103114', '26140', '27507', '11998', '11759', '17302', '26332', '34991', '8502', '9539', '23124', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '15253', '15318', '8590', '55145', '25919', '26960', '16059', '22112', '15700', '16053', '26291', '22291', '27105', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '15172', '15170', '22066', '16598', '9627', '16299', '27350', '16474', '16470', '16277', '13402', '103383', '16689', '28053', '26079', '113021', '26704', '13843', '23924', '6444', '6442', '9823', '15294', '27074', '15359', '7443', '26635', '27784', '28228', '25950', '103238', '13692', '9094', '26413', '8547', '25739', '103201', '103207', '5683', '22240', '15733', '16659', '15880', '16126', '16122', '11896', '16650', '23949', '23948', '21516', '27399', '26307', '16159', '13136', '14935', '14937', '16336', '15084', '27947', '103101', '15644', '22444', '27456', '12177', '103198', '14974', '27321', '27327', '27325', '27329', '21950', '15011', '15017', '15548', '15394', '26770', '28302', '50443', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '22608', '27657', '13185', '15265', '27972', '27744', '14882', '14885', '22328', '16014', '14860', '27890', '34810', '6631', '6630', '22514', '26461', '11965', '9884', '28110', '28112', '24642', '9888', '11194', '11196', '29192', '10214', '12670', '27416', '25772', '16281', '16282', '15933', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '8031', '27939', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '26600', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '14828', '11959', '14823', '23254', '8552', '22869', '21693', '21698', '15233', '103218', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '5423', '17454', '26642', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '8554', '15277', '9216', '21364', '22821', '6460', '6461', '16859', '6336', '103144', '103098'])"
2,0,0,9,1
10362746434.335001,580940447.08,90662435.43333335,442,"set(['23994', '26948', '23997', '27494', '27888', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '23698', '103263', '103264', '103267', '103268', '26837', '16677', '16679', '27837', '16571', '13603', '27409', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '26397', '11761', '15492', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5570', '28086', '4958', '28328', '113022', '103147', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '23397', '28142', '7551', '28144', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '13058', '14811', '14810', '8837', '16033', '16215', '16629', '26805', '12947', '13506', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '7821', '13371', '15563', '26063', '26890', '11164', '103405', '103400', '27744', '28041', '27740', '5079', '7952', '8547', '15286', '15282', '21231', '27686', '9832', '6472', '27767', '12407', '16966', '8493', '6326', '8490', '8498', '28210', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '12908', '25725', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '103111', '16249', '103114', '26140', '27507', '11998', '11759', '17302', '26332', '34991', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '55145', '25919', '26960', '16059', '22112', '15700', '16053', '26291', '22291', '27105', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '15172', '15170', '22066', '16598', '9627', '16299', '27350', '16474', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26704', '13843', '23924', '6444', '6442', '9823', '15294', '27074', '15359', '7443', '26635', '27784', '28228', '15253', '25950', '103238', '13692', '9094', '26413', '15287', '25739', '103201', '103207', '5683', '22240', '15733', '16659', '15880', '16126', '16122', '11896', '16650', '23949', '23948', '21516', '24033', '27399', '26307', '16159', '13136', '16014', '14937', '16336', '15084', '27947', '103101', '15644', '22444', '27456', '12177', '103198', '14974', '27321', '27327', '27325', '27329', '17112', '21950', '15011', '15017', '15548', '15394', '26770', '28302', '50443', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '22608', '27657', '13185', '15265', '27972', '14881', '14882', '14885', '22328', '14935', '14860', '27890', '34810', '6631', '6630', '22514', '26461', '11965', '9884', '28110', '28112', '24642', '9888', '11194', '11196', '29192', '10214', '12770', '12670', '27416', '25772', '34988', '16281', '16282', '15933', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '8031', '27939', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '26600', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '14828', '11959', '14823', '23254', '8552', '22869', '21693', '21698', '15233', '103218', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '5423', '17454', '26642', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '8554', '15277', '9216', '21364', '22821', '6460', '6461', '16859', '6336', '103144', '103098'])"
2,0,0,9,2
12183415625.650002,1620925886.7749999,106459699.79999998,463,"set(['23994', '26948', '23997', '27494', '27888', '28238', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '23698', '103263', '103264', '103267', '103268', '26837', '16677', '16679', '27837', '16571', '13603', '27409', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16706', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '26397', '11761', '15492', '35190', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5570', '28086', '4958', '28328', '103144', '103147', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '23397', '28142', '7551', '28144', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '13058', '14811', '14810', '8837', '16033', '16215', '16629', '26805', '12947', '13506', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '7821', '13371', '15563', '26063', '26890', '11164', '103405', '103400', '27744', '28041', '27740', '5079', '7952', '8547', '15286', '15282', '103307', '21231', '27686', '9832', '6472', '103308', '27767', '12407', '16966', '8493', '6326', '8490', '8498', '28210', '27914', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '32641', '25725', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '27890', '103111', '16249', '103114', '26140', '27507', '34810', '11759', '17302', '26332', '34991', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '55145', '25919', '26960', '16059', '22112', '15700', '16053', '26291', '22291', '27105', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '15172', '15170', '22066', '16598', '9627', '16299', '27214', '27350', '16474', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26704', '13843', '23924', '6444', '6442', '9823', '15294', '27074', '15359', '7443', '26635', '27784', '28228', '15253', '25950', '13695', '103238', '13692', '9094', '26413', '15287', '6707', '16659', '25739', '103201', '103207', '5683', '22240', '15733', '32675', '15880', '16126', '16122', '11896', '16650', '23949', '23948', '21516', '24033', '27399', '26307', '16159', '13136', '16014', '14937', '16884', '15084', '27947', '103101', '15644', '22444', '25772', '27456', '12177', '103198', '14974', '27321', '27327', '27325', '27329', '17112', '21950', '15011', '27632', '15017', '15548', '15394', '26770', '28302', '50443', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '22608', '27657', '13185', '15265', '27972', '14881', '14882', '14885', '22328', '113022', '14935', '14860', '16043', '11998', '6631', '6630', '22514', '26461', '11965', '9884', '28110', '28112', '24642', '9888', '11194', '11196', '29192', '10214', '12770', '16336', '12670', '27416', '32637', '34988', '16281', '16282', '15933', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '9263', '8031', '27939', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '26600', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '14828', '11959', '14823', '23254', '8552', '22869', '21693', '21698', '15233', '103218', '103271', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '12908', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '5423', '23533', '17454', '26642', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '8554', '15277', '9216', '21364', '22821', '103310', '6460', '6461', '16859', '6336', '103098'])"
2,0,0,9,3
13850627212.973335,626966271.095,200613511.63333333,479,"set(['23994', '26948', '23997', '27494', '27888', '28238', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '23698', '103263', '103264', '103267', '103268', '26837', '16677', '16679', '27837', '16571', '13603', '27409', '27407', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16706', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '26397', '11761', '15492', '35190', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5570', '28086', '4958', '28328', '103144', '103147', '103194', '11946', '46943', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '23397', '28142', '7551', '28144', '26878', '16533', '16108', '26871', '16107', '26877', '13644', '23436', '13058', '14811', '14810', '8837', '16033', '16215', '16629', '26805', '12947', '13506', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '7821', '13371', '15563', '26063', '26890', '11164', '103405', '103400', '14881', '28041', '14885', '5079', '7952', '8547', '15286', '49631', '27075', '15282', '103307', '21231', '27686', '9832', '6472', '103308', '27767', '12407', '16966', '8493', '6326', '8490', '8498', '28210', '27914', '26404', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '32641', '25725', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '27890', '103111', '16249', '103114', '26140', '47951', '27507', '34810', '11759', '10801', '17302', '26332', '34991', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '55145', '25919', '26960', '16059', '22112', '15700', '16053', '26291', '22291', '27105', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '15172', '15170', '22066', '16598', '9627', '16299', '27214', '27350', '16474', '7812', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26704', '13843', '23924', '6444', '6442', '9823', '17404', '15294', '27074', '9829', '15359', '7443', '26635', '27784', '28228', '15253', '25950', '13695', '103238', '13692', '9094', '26413', '15287', '6707', '16659', '25739', '103201', '103207', '5683', '22240', '15733', '32675', '15880', '16126', '16122', '27851', '11896', '16650', '23949', '23948', '21516', '24033', '27399', '26307', '16159', '13136', '16014', '14937', '16884', '15084', '27947', '103101', '15644', '22444', '25772', '27456', '12177', '14974', '27321', '27327', '27325', '27329', '17112', '21950', '15011', '27632', '13354', '15017', '15548', '15394', '26770', '28302', '50443', '26676', '25990', '15497', '28068', '8666', '6054', '8583', '8361', '15933', '22608', '27657', '13185', '15265', '27972', '27744', '14882', '103198', '22328', '113022', '14935', '14860', '16043', '11998', '6631', '6630', '22514', '26461', '11965', '9884', '28110', '28112', '24642', '9888', '11194', '11196', '29192', '10214', '12770', '16336', '12670', '27416', '32637', '34988', '16281', '16282', '7801', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '9263', '8031', '27939', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '15029', '26600', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '14828', '11959', '14823', '23254', '8552', '22869', '8952', '21693', '21698', '15233', '103218', '103271', '103213', '103212', '103216', '25709', '16527', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '12908', '27740', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '5423', '23533', '6497', '17454', '26642', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '8554', '15277', '9216', '21364', '22821', '103310', '6460', '6461', '16859', '6336', '103098'])"
2,0,0,9,4
