Report Whole Date,Report Date YYYY,Report Date Q,Quarter Year Code Report Date,Quarters Since Close,Years Since Fund Close to Report Date,Fund ID,FundName,Fund Type,investor name,Fund Close Date,Fund Close YYYY,Fund Close Q,Global Region,LP beid,LP Name,FundLPID,Remaining Value,Contributed,Distributed,Fund Initial Amount,Consistency,Comitted
9/30/2013,2013,3,20133,21,5,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,20046328,24293753,7813024,4300,1.047619048,25000000
6/30/2013,2013,2,20132,20,5,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,20442226,24293753,7264348,4300,1.047619048,25000000
3/31/2013,2013,1,20131,19,5,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,17359564,21243753,7264348,4300,1.047619048,25000000
12/31/2012,2012,4,20124,18,4,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,16932679,21243753,7264348,4300,1.047619048,25000000
9/30/2012,2012,3,20123,17,4,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,14818275,19543753,7166264,4300,1.047619048,25000000
6/30/2012,2012,2,20122,16,4,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,14291621,19543753,6992216,4300,1.047619048,25000000
3/31/2012,2012,1,20121,15,4,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,13432360,18503753,6928572,4300,1.047619048,25000000
12/31/2011,2011,4,20114,14,3,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,13671896,18503753,5880954,4300,1.047619048,25000000
9/30/2011,2011,3,20113,13,3,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,14565186,18503753,5533798,4300,1.047619048,25000000
6/30/2011,2011,2,20112,12,3,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,12597521,16066253,4970694,4300,1.047619048,25000000
3/31/2011,2011,1,20111,11,3,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,12893678,16066253,4674537,4300,1.047619048,25000000
12/31/2010,2010,4,20104,10,2,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,10976766,13503753,4352885,4300,1.047619048,25000000
9/30/2010,2010,3,20103,9,2,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,12683125,12328753,719721,4300,1.047619048,25000000
6/30/2010,2010,2,20102,8,2,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,11833815,12328753,581544,4300,1.047619048,25000000
3/31/2010,2010,1,20101,7,2,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,10995825,11603753,581544,4300,1.047619048,25000000
12/31/2009,2009,4,20094,6,1,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,10800000,11600000,266019,4300,1.047619048,25000000
9/30/2009,2009,3,20093,5,1,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,10312339,11603753,266019,4300,1.047619048,25000000
6/30/2009,2009,2,20092,4,1,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,9329136,11603753,266019,4300,1.047619048,25000000
3/31/2009,2009,1,20091,3,1,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,8378587,11500000,266019,4300,1.047619048,25000000
12/31/2008,2008,4,20084,2,0,32049,Citigroup Venture Capital International Growth Partners II,Venture Capital,The Rohatyn Group,6/1/2008,2008,2,US,53103,Nebraska Investment Council,27046,8784535,11603753,266019,4300,1.047619048,25000000
3/31/2015,2015,1,20151,25,7,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,4877499,4103875,1241823,175,0.92,5000000
12/31/2014,2014,4,20144,24,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,4517553,3903875,1241823,175,0.92,5000000
9/30/2014,2014,3,20143,23,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,4053982,3625000,1241823,175,0.92,5000000
6/30/2014,2014,2,20142,22,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,4253981,3625000,1061823,175,0.92,5000000
3/31/2014,2014,1,20141,21,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,3584947,3187500,1061823,175,0.92,5000000
12/31/2013,2013,4,20134,20,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,3008290,3037500,1061823,175,0.92,5000000
9/30/2013,2013,3,20133,19,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,2664275,2787500,1061823,175,0.92,5000000
6/30/2013,2013,2,20132,18,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,3726098,2787500,0,175,0.92,5000000
3/31/2013,2013,1,20131,17,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,3116593,2537500,0,175,0.92,5000000
12/31/2012,2012,4,20124,16,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,2387425,2137500,0,175,0.92,5000000
9/30/2012,2012,3,20123,15,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,2266019,2137500,0,175,0.92,5000000
6/30/2012,2012,2,20122,14,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,1852251,1925000,0,175,0.92,5000000
3/31/2012,2012,1,20121,13,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,1717184,1925000,0,175,0.92,5000000
12/31/2011,2011,4,20114,12,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,1221259,1412500,0,175,0.92,5000000
9/30/2011,2011,3,20113,11,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,980142,1300000,0,175,0.92,5000000
6/30/2011,2011,2,20112,10,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,868551,1162500,0,175,0.92,5000000
3/31/2011,2011,1,20111,9,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,671795,962500,0,175,0.92,5000000
12/31/2010,2010,4,20104,8,2,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,483621,750000,0,175,0.92,5000000
9/30/2010,2010,3,20103,7,2,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,511000,750000,0,175,0.92,5000000
6/30/2010,2010,2,20102,6,2,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,280000,487500,0,175,0.92,5000000
12/31/2009,2009,4,20094,4,1,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,147877,287500,0,175,0.92,5000000
6/30/2009,2009,2,20092,2,1,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,80067,162500,0,175,0.92,5000000
3/31/2009,2009,1,20091,1,1,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,11994,California Public Employees Retirement System,103382,111386,162500,0,175,0.92,5000000
12/31/2014,2014,4,20144,24,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,25149000,21128000,6706000,175,1.083333333,27000000
9/30/2014,2014,3,20143,23,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,21892000,19575000,6706000,175,1.083333333,27000000
6/30/2014,2014,2,20142,22,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,21621000,18225000,5734000,175,1.083333333,27000000
3/31/2014,2014,1,20141,21,6,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,19359000,17213000,5734000,175,1.083333333,27000000
12/31/2013,2013,4,20134,20,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,16245000,16403000,5734000,175,1.083333333,27000000
9/30/2013,2013,3,20133,19,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,14460000,15053000,5734000,175,1.083333333,27000000
6/30/2013,2013,2,20132,18,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,20121000,15053000,0,175,1.083333333,27000000
3/31/2013,2013,1,20131,17,5,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,16830000,13703000,0,175,1.083333333,27000000
12/31/2012,2012,4,20124,16,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,12892000,11543000,0,175,1.083333333,27000000
9/30/2012,2012,3,20123,15,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,12237000,11543000,0,175,1.083333333,27000000
6/30/2012,2012,2,20122,14,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,10002000,10395000,0,175,1.083333333,27000000
3/31/2012,2012,1,20121,13,4,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,9273000,10395000,0,175,1.083333333,27000000
12/31/2011,2011,4,20114,12,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,6595000,7628000,0,175,1.083333333,27000000
9/30/2011,2011,3,20113,11,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,5293000,7020000,0,175,1.083333333,27000000
6/30/2011,2011,2,20112,10,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,4690000,6278000,0,175,1.083333333,27000000
3/31/2011,2011,1,20111,9,3,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,3628000,5198000,0,175,1.083333333,27000000
12/31/2010,2010,4,20104,8,2,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,2612000,4050000,0,175,1.083333333,27000000
9/30/2010,2010,3,20103,7,2,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,2761000,4050000,0,175,1.083333333,27000000
6/30/2010,2010,2,20102,6,2,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,1512000,2633000,0,175,1.083333333,27000000
3/31/2010,2010,1,20101,5,2,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,1679000,2633000,0,175,1.083333333,27000000
12/31/2009,2009,4,20094,4,1,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,799000,1553000,0,175,1.083333333,27000000
9/30/2009,2009,3,20093,3,1,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,933000,1553000,0,175,1.083333333,27000000
6/30/2009,2009,2,20092,2,1,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,432000,878000,0,175,1.083333333,27000000
3/31/2009,2009,1,20091,1,1,21492,Claremont Creek Ventures II,Venture Capital,Claremont Creek Ventures,10/2/2008,2008,4,US,17962,The Regents of the University of California Endowment,22964,601000,878000,0,175,1.083333333,27000000
3/31/2015,2015,1,20151,37,10,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,14284245,40629150,40022756,500,0.864864865,45000000
12/31/2014,2014,4,20144,36,9,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,15506131,40629150,37976695,500,0.864864865,45000000
9/30/2014,2014,3,20143,35,9,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,16404979,40629150,37976695,500,0.864864865,45000000
6/30/2014,2014,2,20142,34,9,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,16887972,40629150,37809490,500,0.864864865,45000000
3/31/2014,2014,1,20141,33,9,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,18007915,40629150,37809490,500,0.864864865,45000000
12/31/2013,2013,4,20134,32,8,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,20327140,40629150,35302220,500,0.864864865,45000000
9/30/2013,2013,3,20133,31,8,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,24772190,40629150,29571318,500,0.864864865,45000000
6/30/2013,2013,2,20132,30,8,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,33281458,40629150,18031861,500,0.864864865,45000000
3/31/2013,2013,1,20131,29,8,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,33776107,40629150,10057147,500,0.864864865,45000000
12/31/2012,2012,4,20124,28,7,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,25996470,40629150,10057146,500,0.864864865,45000000
9/30/2012,2012,3,20123,27,7,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,29707491,40629150,10057147,500,0.864864865,45000000
6/30/2012,2012,2,20122,26,7,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,28174149,40629150,10057146,500,0.864864865,45000000
3/31/2012,2012,1,20121,25,7,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,27521388,40629150,10057147,500,0.864864865,45000000
12/31/2011,2011,4,20114,24,6,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,27486171,40629150,10057147,500,0.864864865,45000000
9/30/2011,2011,3,20113,23,6,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,25669003,37512000,8944846,500,0.864864865,45000000
6/30/2011,2011,2,20112,22,6,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,27142759,37512000,8944846,500,0.864864865,45000000
3/31/2011,2011,1,20111,21,6,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,29559889,37512000,7601666,500,0.864864865,45000000
12/31/2010,2010,4,20104,20,5,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,31642224,37512000,7601666,500,0.864864865,45000000
9/30/2010,2010,3,20103,19,5,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,35300000,36400000,2200000,500,0.864864865,45000000
6/30/2010,2010,2,20102,18,5,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,35500000,36400000,2200000,500,0.864864865,45000000
3/31/2010,2010,1,20101,17,5,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,35516706,36387000,2223534,500,0.864864865,45000000
12/31/2009,2009,4,20094,16,4,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,34499238,35667000,2223534,500,0.864864865,45000000
9/30/2009,2009,3,20093,15,4,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,31921924,34497000,0,500,0.864864865,45000000
6/30/2009,2009,2,20092,14,4,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,31414501,32787000,0,500,0.864864865,45000000
3/31/2009,2009,1,20091,13,4,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,31414501,32787000,0,500,0.864864865,45000000
12/31/2008,2008,4,20084,12,3,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,28346561,30087000,0,500,0.864864865,45000000
9/30/2008,2008,3,20083,11,3,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,26830447,27067500,0,500,0.864864865,45000000
6/30/2008,2008,2,20082,10,3,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,24849667,24592500,0,500,0.864864865,45000000
3/31/2008,2008,1,20081,9,3,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,21645786,22725000,0,500,0.864864865,45000000
12/31/2007,2007,4,20074,8,2,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,19131968,20025000,0,500,0.864864865,45000000
9/30/2007,2007,3,20073,7,2,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,16776468,17887500,0,500,0.864864865,45000000
12/31/2006,2006,4,20064,4,1,11791,Clarus Life Sciences I,Venture Capital,Clarus Ventures,12/1/2005,2005,4,US,11994,California Public Employees Retirement System,13406,4542447,5400000,0,500,0.864864865,45000000
3/31/2015,2015,1,20151,28,7,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,77394482,68077500,43637279,660,1,75000000
12/31/2014,2014,4,20144,27,6,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,88335018,68077500,29139807,660,1,75000000
9/30/2014,2014,3,20143,26,6,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,81194918,67215000,29139807,660,1,75000000
6/30/2014,2014,2,20142,25,6,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,80638134,65340000,29139807,660,1,75000000
3/31/2014,2014,1,20141,24,6,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,82307346,63690000,22694447,660,1,75000000
12/31/2013,2013,4,20134,23,5,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,73189993,61965000,22694447,660,1,75000000
9/30/2013,2013,3,20133,22,5,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,51181251,58815000,22694447,660,1,75000000
6/30/2013,2013,2,20132,21,5,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,37722113,51990000,22694447,660,1,75000000
3/31/2013,2013,1,20131,20,5,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,37821185,49065000,21309730,660,1,75000000
12/31/2012,2012,4,20124,19,4,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,34613247,47715000,21309730,660,1,75000000
9/30/2012,2012,3,20123,18,4,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,30867923,44902500,17984419,660,1,75000000
6/30/2012,2012,2,20122,17,4,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,29836770,44902500,17984419,660,1,75000000
3/31/2012,2012,1,20121,16,4,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,37722762,41782500,6277537,660,1,75000000
12/31/2011,2011,4,20114,15,3,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,34291319,39870000,6277537,660,1,75000000
9/30/2011,2011,3,20113,14,3,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,29537223,37087500,6277537,660,1,75000000
6/30/2011,2011,2,20112,13,3,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,35332209,34012500,0,660,1,75000000
3/31/2011,2011,1,20111,12,3,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,34587389,31912500,0,660,1,75000000
12/31/2010,2010,4,20104,11,2,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,26284765,28425000,0,660,1,75000000
9/30/2010,2010,3,20103,10,2,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,22500000,25500000,0,660,1,75000000
6/30/2010,2010,2,20102,9,2,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,22400000,25500000,0,660,1,75000000
3/31/2010,2010,1,20101,8,2,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,19446517,22275000,0,660,1,75000000
12/31/2009,2009,4,20094,7,1,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,13625108,16275000,0,660,1,75000000
9/30/2009,2009,3,20093,6,1,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,10711822,13575000,0,660,1,75000000
6/30/2009,2009,2,20092,5,1,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,11133719,13575000,0,660,1,75000000
3/31/2009,2009,1,20091,4,1,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,11133719,13575000,0,660,1,75000000
12/31/2008,2008,4,20084,3,0,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,4055306,6525000,0,660,1,75000000
9/30/2008,2008,3,20083,2,0,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,3309765,5025000,0,660,1,75000000
6/30/2008,2008,2,20082,1,0,18126,Clarus Life Sciences II,Venture Capital,Clarus Ventures,2/26/2008,2008,1,US,11994,California Public Employees Retirement System,12987,100168,750000,0,660,1,75000000
6/30/2013,2013,2,20132,61,15,12786,Clearstone Venture Partners I,Venture Capital,Clearstone Venture Partners,1/1/1998,1998,1,US,11994,California Public Employees Retirement System,103094,0,2500000,6990477,105.5,0.885245902,2500000
3/31/2013,2013,1,20131,60,15,12786,Clearstone Venture Partners I,Venture Capital,Clearstone Venture Partners,1/1/1998,1998,1,US,11994,California Public Employees Retirement System,103094,15000,2500000,6976823,105.5,0.885245902,2500000
